sender_known_malicious,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_components_detected_malicious,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,classification
0,0.42,0,0.58,1,0,0,0.22,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.32,0.0,NULL,1,0,0.45,0,1,0.48,0,0.48,0.42,0.38,0,15,0,0.68,0,0.22,1,invoice_payment,0.72,0,1,1,0.72,0.35,0,pass,fail,pass,1,TLS 1.2,13,0,2,0,0,0.42,valid,0.18,0.25,0,1,2,Spam
0,0.38,0,0.62,1,0,0,0.28,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.38,0.0,NULL,0,0,0.42,0,0,0.45,0,0.52,0.45,0.35,0,18,0,0.65,1,0.25,1,urgent_callback,0.75,0,1,1,0.78,0.28,0,softfail,pass,softfail,1,TLS 1.3,16,0,1,0,0,0.38,valid,0.12,0.28,0,1,1,Spam
0,0.32,0,0.68,1,0,0,0.32,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.42,0.0,NULL,0,0,0.35,0,0,0.38,0,0.58,0.52,0.28,0,14,0,0.75,0,0.15,1,executive_request,0.65,0,1,1,0.82,0.25,0,pass,pass,pass,1,TLS 1.2,12,1,2,0,0,0.32,valid,0.20,0.18,0,1,1,Spam
0,0.45,0,0.55,0,0,0,0.18,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.28,0.0,NULL,1,0,0.48,0,1,0.52,0,0.45,0.38,0.42,0,20,0,0.62,1,0.28,1,link_click,0.78,1,1,1,0.68,0.38,0,fail,none,fail,0,TLS 1.1,18,1,3,0,0,0.45,expired,0.22,0.32,0,1,2,Spam
0,0.28,0,0.72,1,0,0,0.35,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.45,0.0,NULL,0,0,0.32,0,0,0.35,0,0.62,0.58,0.25,0,11,0,0.78,0,0.12,1,meeting_request,0.62,0,1,1,0.85,0.22,0,pass,pass,pass,1,TLS 1.3,9,0,1,0,0,0.28,valid,0.08,0.15,0,1,1,Spam
0,0.48,0,0.52,0,0,0,0.15,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.25,0.0,NULL,1,0,0.52,0,1,0.55,0,0.42,0.35,0.45,0,22,0,0.58,0,0.32,1,gift_card_request,0.80,1,1,1,0.65,0.42,0,fail,fail,fail,0,SSL 3.0,20,1,4,0,0,0.48,self_signed,0.25,0.35,0,1,2,Spam
0,0.35,0,0.65,1,0,0,0.28,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.38,0.0,NULL,0,0,0.38,0,0,0.42,0,0.55,0.48,0.32,0,16,0,0.72,1,0.18,1,invoice_payment,0.68,0,1,0,0.75,0.32,0,pass,pass,pass,1,TLS 1.2,14,0,2,0,0,0.35,valid,0.15,0.22,0,1,1,Spam
0,0.42,0,0.58,0,0,0,0.22,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.32,0.0,NULL,1,0,0.45,0,0,0.48,0,0.48,0.42,0.38,0,19,0,0.68,0,0.22,1,urgent_callback,0.72,1,1,1,0.72,0.35,0,softfail,fail,softfail,0,TLS 1.1,17,1,3,0,0,0.42,invalid_chain,0.18,0.25,0,1,2,Spam
0,0.38,0,0.62,1,0,0,0.25,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.35,0.0,NULL,0,0,0.42,0,1,0.45,0,0.52,0.45,0.35,0,13,0,0.65,0,0.25,1,executive_request,0.75,0,1,1,0.78,0.28,0,pass,none,pass,1,TLS 1.3,11,0,1,0,0,0.38,valid,0.12,0.28,0,1,1,Spam
0,0.32,0,0.68,0,0,0,0.32,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.42,0.0,NULL,1,0,0.35,0,1,0.38,0,0.58,0.52,0.28,0,21,0,0.75,1,0.15,1,link_click,0.65,1,1,1,0.82,0.25,0,fail,none,fail,0,TLS 1.0,19,1,4,0,0,0.32,expired,0.20,0.18,0,1,2,Spam
0,0.45,0,0.55,1,0,0,0.18,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.28,0.0,NULL,0,0,0.48,0,0,0.52,0,0.45,0.38,0.42,0,10,0,0.62,0,0.28,1,meeting_request,0.78,0,1,1,0.68,0.38,0,pass,pass,pass,1,TLS 1.2,8,0,1,0,0,0.45,valid,0.22,0.32,0,1,1,Spam
0,0.28,0,0.72,0,0,0,0.35,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.45,0.0,NULL,1,0,0.32,0,0,0.35,0,0.62,0.58,0.25,0,17,0,0.78,0,0.12,1,gift_card_request,0.62,1,1,1,0.85,0.22,0,fail,fail,fail,0,SSL 3.0,15,1,3,0,0,0.28,self_signed,0.08,0.15,0,1,2,Spam
0,0.48,0,0.52,1,0,0,0.15,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.25,0.0,NULL,0,0,0.52,0,1,0.55,0,0.42,0.35,0.45,0,15,0,0.58,1,0.32,1,invoice_payment,0.80,0,1,0,0.65,0.42,0,pass,pass,pass,1,TLS 1.3,13,0,2,0,0,0.48,valid,0.25,0.35,0,1,1,Spam
0,0.35,0,0.65,0,0,0,0.25,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.35,0.0,NULL,1,0,0.38,0,1,0.42,0,0.55,0.48,0.32,0,18,0,0.72,0,0.18,1,urgent_callback,0.68,1,1,1,0.75,0.32,0,softfail,none,softfail,0,TLS 1.1,16,1,2,0,0,0.35,invalid_chain,0.15,0.22,0,1,2,Spam
0,0.42,0,0.58,1,0,0,0.22,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.32,0.0,NULL,0,0,0.45,0,0,0.48,0,0.48,0.42,0.38,0,14,0,0.68,0,0.22,1,executive_request,0.72,0,1,1,0.72,0.35,0,pass,fail,pass,1,TLS 1.2,12,0,1,0,0,0.42,valid,0.18,0.25,0,1,1,Spam
0,0.38,0,0.62,0,0,0,0.28,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.38,0.0,NULL,1,0,0.42,0,0,0.45,0,0.52,0.45,0.35,0,20,0,0.65,1,0.25,1,link_click,0.75,1,1,1,0.78,0.28,0,fail,none,fail,0,TLS 1.0,18,1,5,0,0,0.38,expired,0.12,0.28,0,1,2,Spam
0,0.32,0,0.68,1,0,0,0.32,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.42,0.0,NULL,0,0,0.35,0,1,0.38,0,0.58,0.52,0.28,0,12,0,0.75,0,0.15,1,meeting_request,0.65,0,1,1,0.82,0.25,0,pass,pass,pass,1,TLS 1.3,10,0,1,0,0,0.32,valid,0.20,0.18,0,1,1,Spam
0,0.45,0,0.55,0,0,0,0.18,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.28,0.0,NULL,1,0,0.48,0,1,0.52,0,0.45,0.38,0.42,0,22,0,0.62,1,0.28,1,gift_card_request,0.78,1,1,1,0.68,0.38,0,fail,fail,fail,0,SSL 3.0,20,1,4,0,0,0.45,self_signed,0.22,0.32,0,1,2,Spam
0,0.28,0,0.72,1,0,0,0.35,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.45,0.0,NULL,0,0,0.32,0,0,0.35,0,0.62,0.58,0.25,0,11,0,0.78,0,0.12,1,invoice_payment,0.62,0,1,0,0.85,0.22,0,pass,pass,pass,1,TLS 1.2,9,0,2,0,0,0.28,valid,0.08,0.15,0,1,1,Spam
0,0.48,0,0.52,0,0,0,0.15,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.25,0.0,NULL,1,0,0.52,0,0,0.55,0,0.42,0.35,0.45,0,19,0,0.58,0,0.32,1,urgent_callback,0.80,1,1,1,0.65,0.42,0,softfail,fail,softfail,0,TLS 1.1,17,1,3,0,0,0.48,invalid_chain,0.25,0.35,0,1,2,Spam
0,0.35,0,0.65,1,0,0,0.28,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.38,0.0,NULL,0,0,0.38,0,1,0.42,0,0.55,0.48,0.32,0,16,0,0.72,1,0.18,1,executive_request,0.68,0,1,1,0.75,0.32,0,pass,none,pass,1,TLS 1.3,14,0,1,0,0,0.35,valid,0.15,0.22,0,1,1,Spam
0,0.42,0,0.58,0,0,0,0.22,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.32,0.0,NULL,1,0,0.45,0,1,0.48,0,0.48,0.42,0.38,0,21,0,0.68,0,0.22,1,link_click,0.72,1,1,1,0.72,0.35,0,fail,none,fail,0,TLS 1.0,19,1,6,0,0,0.42,expired,0.18,0.25,0,1,2,Spam
0,0.38,0,0.62,1,0,0,0.25,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.35,0.0,NULL,0,0,0.42,0,0,0.45,0,0.52,0.45,0.35,0,13,0,0.65,0,0.25,1,meeting_request,0.75,0,1,1,0.78,0.28,0,pass,pass,pass,1,TLS 1.2,11,0,1,0,0,0.38,valid,0.12,0.28,0,1,1,Spam
0,0.32,0,0.68,0,0,0,0.32,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.42,0.0,NULL,1,0,0.35,0,0,0.38,0,0.58,0.52,0.28,0,17,0,0.75,1,0.15,1,gift_card_request,0.65,1,1,1,0.82,0.25,0,fail,fail,fail,0,SSL 3.0,15,1,3,0,0,0.32,self_signed,0.20,0.18,0,1,2,Spam
0,0.45,0,0.55,1,0,0,0.18,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.28,0.0,NULL,0,0,0.48,0,1,0.52,0,0.45,0.38,0.42,0,10,0,0.62,0,0.28,1,invoice_payment,0.78,0,1,0,0.68,0.38,0,pass,pass,pass,1,TLS 1.3,8,0,2,0,0,0.45,valid,0.22,0.32,0,1,1,Spam
0,0.28,0,0.72,0,0,0,0.35,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.45,0.0,NULL,1,0,0.32,0,1,0.35,0,0.62,0.58,0.25,0,18,0,0.78,0,0.12,1,urgent_callback,0.62,1,1,1,0.85,0.22,0,softfail,none,softfail,0,TLS 1.1,16,1,2,0,0,0.28,invalid_chain,0.08,0.15,0,1,2,Spam
0,0.48,0,0.52,1,0,0,0.15,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.25,0.0,NULL,0,0,0.52,0,0,0.55,0,0.42,0.35,0.45,0,15,0,0.58,1,0.32,1,executive_request,0.80,0,1,1,0.65,0.42,0,pass,fail,pass,1,TLS 1.2,13,0,1,0,0,0.48,valid,0.25,0.35,0,1,1,Spam
0,0.35,0,0.65,0,0,0,0.25,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.35,0.0,NULL,1,0,0.38,0,0,0.42,0,0.55,0.48,0.32,0,20,0,0.72,0,0.18,1,link_click,0.68,1,1,1,0.75,0.32,0,fail,none,fail,0,TLS 1.0,18,1,5,0,0,0.35,expired,0.15,0.22,0,1,2,Spam
0,0.42,0,0.58,1,0,0,0.22,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.32,0.0,NULL,0,0,0.45,0,1,0.48,0,0.48,0.42,0.38,0,14,0,0.68,0,0.22,1,meeting_request,0.72,0,1,1,0.72,0.35,0,pass,pass,pass,1,TLS 1.3,12,0,1,0,0,0.42,valid,0.18,0.25,0,1,1,Spam
0,0.38,0,0.62,0,0,0,0.28,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.38,0.0,NULL,1,0,0.42,0,1,0.45,0,0.52,0.45,0.35,0,19,0,0.65,1,0.25,1,gift_card_request,0.75,1,1,1,0.78,0.28,0,fail,fail,fail,0,SSL 3.0,17,1,4,0,0,0.38,self_signed,0.12,0.28,0,1,2,Spam
0,0.32,0,0.68,1,0,0,0.32,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.42,0.0,NULL,0,0,0.35,0,0,0.38,0,0.58,0.52,0.28,0,12,0,0.75,0,0.15,1,invoice_payment,0.65,0,1,0,0.82,0.25,0,pass,pass,pass,1,TLS 1.2,10,0,2,0,0,0.32,valid,0.20,0.18,0,1,1,Spam
0,0.45,0,0.55,0,0,0,0.18,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.28,0.0,NULL,1,0,0.48,0,0,0.52,0,0.45,0.38,0.42,0,21,0,0.62,1,0.28,1,urgent_callback,0.78,1,1,1,0.68,0.38,0,softfail,fail,softfail,0,TLS 1.1,19,1,3,0,0,0.45,invalid_chain,0.22,0.32,0,1,2,Spam
0,0.28,0,0.72,1,0,0,0.35,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.45,0.0,NULL,0,0,0.32,0,1,0.35,0,0.62,0.58,0.25,0,11,0,0.78,0,0.12,1,executive_request,0.62,0,1,1,0.85,0.22,0,pass,none,pass,1,TLS 1.3,9,0,1,0,0,0.28,valid,0.08,0.15,0,1,1,Spam
0,0.48,0,0.52,0,0,0,0.15,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.25,0.0,NULL,1,0,0.52,0,1,0.55,0,0.42,0.35,0.45,0,22,0,0.58,0,0.32,1,link_click,0.80,1,1,1,0.65,0.42,0,fail,none,fail,0,TLS 1.0,20,1,6,0,0,0.48,expired,0.25,0.35,0,1,2,Spam
0,0.35,0,0.65,1,0,0,0.28,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.38,0.0,NULL,0,0,0.38,0,0,0.42,0,0.55,0.48,0.32,0,16,0,0.72,1,0.18,1,meeting_request,0.68,0,1,1,0.75,0.32,0,pass,pass,pass,1,TLS 1.2,14,0,1,0,0,0.35,valid,0.15,0.22,0,1,1,Spam
0,0.42,0,0.58,0,0,0,0.22,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.32,0.0,NULL,1,0,0.45,0,0,0.48,0,0.48,0.42,0.38,0,17,0,0.68,0,0.22,1,gift_card_request,0.72,1,1,1,0.72,0.35,0,fail,fail,fail,0,SSL 3.0,15,1,3,0,0,0.42,self_signed,0.18,0.25,0,1,2,Spam
0,0.38,0,0.62,1,0,0,0.25,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.35,0.0,NULL,0,0,0.42,0,1,0.45,0,0.52,0.45,0.35,0,13,0,0.65,0,0.25,1,invoice_payment,0.75,0,1,0,0.78,0.28,0,pass,pass,pass,1,TLS 1.3,11,0,2,0,0,0.38,valid,0.12,0.28,0,1,1,Spam
0,0.32,0,0.68,0,0,0,0.32,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.42,0.0,NULL,1,0,0.35,0,1,0.38,0,0.58,0.52,0.28,0,18,0,0.75,1,0.15,1,urgent_callback,0.65,1,1,1,0.82,0.25,0,softfail,none,softfail,0,TLS 1.1,16,1,2,0,0,0.32,invalid_chain,0.20,0.18,0,1,2,Spam
0,0.45,0,0.55,1,0,0,0.18,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.28,0.0,NULL,0,0,0.48,0,0,0.52,0,0.45,0.38,0.42,0,10,0,0.62,0,0.28,1,executive_request,0.78,0,1,1,0.68,0.38,0,pass,fail,pass,1,TLS 1.2,8,0,1,0,0,0.45,valid,0.22,0.32,0,1,1,Spam
0,0.28,0,0.72,0,0,0,0.35,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.45,0.0,NULL,1,0,0.32,0,0,0.35,0,0.62,0.58,0.25,0,20,0,0.78,0,0.12,1,link_click,0.62,1,1,1,0.85,0.22,0,fail,none,fail,0,TLS 1.0,18,1,5,0,0,0.28,expired,0.08,0.15,0,1,2,Spam
0,0.48,0,0.52,1,0,0,0.15,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.25,0.0,NULL,0,0,0.52,0,1,0.55,0,0.42,0.35,0.45,0,15,0,0.58,1,0.32,1,meeting_request,0.80,0,1,1,0.65,0.42,0,pass,pass,pass,1,TLS 1.3,13,0,1,0,0,0.48,valid,0.25,0.35,0,1,1,Spam
0,0.35,0,0.65,0,0,0,0.25,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.35,0.0,NULL,1,0,0.38,0,1,0.42,0,0.55,0.48,0.32,0,18,0,0.72,0,0.18,1,gift_card_request,0.68,1,1,1,0.75,0.32,0,fail,fail,fail,0,SSL 3.0,16,1,4,0,0,0.35,self_signed,0.15,0.22,0,1,2,Spam
0,0.42,0,0.58,1,0,0,0.22,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.32,0.0,NULL,0,0,0.45,0,0,0.48,0,0.48,0.42,0.38,0,14,0,0.68,0,0.22,1,invoice_payment,0.72,0,1,0,0.72,0.35,0,pass,pass,pass,1,TLS 1.2,12,0,2,0,0,0.42,valid,0.18,0.25,0,1,1,Spam
0,0.38,0,0.62,0,0,0,0.28,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.38,0.0,NULL,1,0,0.42,0,0,0.45,0,0.52,0.45,0.35,0,19,0,0.65,1,0.25,1,urgent_callback,0.75,1,1,1,0.78,0.28,0,softfail,fail,softfail,0,TLS 1.1,17,1,3,0,0,0.38,invalid_chain,0.12,0.28,0,1,2,Spam
0,0.32,0,0.68,1,0,0,0.32,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.42,0.0,NULL,0,0,0.35,0,1,0.38,0,0.58,0.52,0.28,0,12,0,0.75,0,0.15,1,executive_request,0.65,0,1,1,0.82,0.25,0,pass,none,pass,1,TLS 1.3,10,0,1,0,0,0.32,valid,0.20,0.18,0,1,1,Spam
0,0.45,0,0.55,0,0,0,0.18,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.28,0.0,NULL,1,0,0.48,0,1,0.52,0,0.45,0.38,0.42,0,21,0,0.62,1,0.28,1,link_click,0.78,1,1,1,0.68,0.38,0,fail,none,fail,0,TLS 1.0,19,1,6,0,0,0.45,expired,0.22,0.32,0,1,2,Spam
0,0.28,0,0.72,1,0,0,0.35,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.45,0.0,NULL,0,0,0.32,0,0,0.35,0,0.62,0.58,0.25,0,11,0,0.78,0,0.12,1,meeting_request,0.62,0,1,1,0.85,0.22,0,pass,pass,pass,1,TLS 1.2,9,0,1,0,0,0.28,valid,0.08,0.15,0,1,1,Spam
0,0.48,0,0.52,0,0,0,0.15,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.25,0.0,NULL,1,0,0.52,0,0,0.55,0,0.42,0.35,0.45,0,22,0,0.58,0,0.32,1,gift_card_request,0.80,1,1,1,0.65,0.42,0,fail,fail,fail,0,SSL 3.0,20,1,4,0,0,0.48,self_signed,0.25,0.35,0,1,2,Spam
0,0.35,0,0.65,1,0,0,0.28,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.38,0.0,NULL,0,0,0.38,0,1,0.42,0,0.55,0.48,0.32,0,16,0,0.72,1,0.18,1,invoice_payment,0.68,0,1,0,0.75,0.32,0,pass,pass,pass,1,TLS 1.3,14,0,2,0,0,0.35,valid,0.15,0.22,0,1,1,Spam
0,0.42,0,0.58,0,0,0,0.22,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.32,0.0,NULL,1,0,0.45,0,1,0.48,0,0.48,0.42,0.38,0,17,0,0.68,0,0.22,1,urgent_callback,0.72,1,1,1,0.72,0.35,0,softfail,none,softfail,0,TLS 1.1,15,1,2,0,0,0.42,invalid_chain,0.18,0.25,0,1,2,Spam
0,0.38,0,0.62,1,0,0,0.25,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.35,0.0,NULL,0,0,0.42,0,0,0.45,0,0.52,0.45,0.35,0,13,0,0.65,0,0.25,1,executive_request,0.75,0,1,1,0.78,0.28,0,pass,fail,pass,1,TLS 1.2,11,0,1,0,0,0.38,valid,0.12,0.28,0,1,1,Spam
0,0.32,0,0.68,0,0,0,0.32,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.42,0.0,NULL,1,0,0.35,0,0,0.38,0,0.58,0.52,0.28,0,20,0,0.75,1,0.15,1,link_click,0.65,1,1,1,0.82,0.25,0,fail,none,fail,0,TLS 1.0,18,1,5,0,0,0.32,expired,0.20,0.18,0,1,2,Spam
0,0.45,0,0.55,1,0,0,0.18,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.28,0.0,NULL,0,0,0.48,0,1,0.52,0,0.45,0.38,0.42,0,10,0,0.62,0,0.28,1,meeting_request,0.78,0,1,1,0.68,0.38,0,pass,pass,pass,1,TLS 1.3,8,0,1,0,0,0.45,valid,0.22,0.32,0,1,1,Spam
