sender_known_malicious,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_components_detected_malicious,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,classification
0,0.36,0,0.18,0,0,0,0.09,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.18,0.0,NULL,0,0,0.45,0,1,0.48,0,0.42,0.32,0.58,0,8,0,0.65,0,0.18,1,none,0.6,1,1,1,0.42,0.6,0,fail,fail,fail,0,TLS 1.1,7,1,2,0,0,0.5,self_signed,0.18,0.2,0,1,2,Spam
0,0.49,0,0.03,1,0,0,0.025,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.07,0.0,NULL,0,0,0.78,0,0,0.82,0,0.18,0.14,0.86,0,2,0,0.28,0,0.03,0,none,0.515,0,0,1,0.25,0.9,0,pass,none,pass,1,TLS 1.3,1,0,0,0,0,0.9,valid,0.02,0.05,0,1,2,Spam
0,0.41,0,0.09,0,0,0,0.065,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,2,0.13,0.0,NULL,1,0,0.54,0,1,0.58,0,0.34,0.26,0.66,0,5,0,0.48,0,0.09,1,none,0.555,1,1,0,0.36,0.72,0,softfail,fail,softfail,1,TLS 1.2,4,0,0,0,0,0.68,expired,0.09,0.11,0,1,2,Spam
0,0.47,0,0.05,1,0,0,0.035,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.08,0.0,NULL,0,0,0.72,0,0,0.76,0,0.22,0.16,0.78,0,3,0,0.32,0,0.05,0,none,0.525,0,1,1,0.29,0.86,0,pass,pass,pass,1,TLS 1.3,2,0,0,0,0,0.82,valid,0.03,0.07,1,1,2,Spam
0,0.39,0,0.11,0,0,0,0.075,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,3,0.16,0.0,NULL,0,0,0.51,0,1,0.54,0,0.36,0.29,0.64,0,6,0,0.58,1,0.11,1,none,0.575,1,1,1,0.39,0.68,0,neutral,none,neutral,1,TLS 1.2,5,1,1,0,0,0.6,mismatch,0.11,0.14,0,1,2,Spam
0,0.43,0,0.07,0,0,0,0.055,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.105,0.0,NULL,1,0,0.56,0,0,0.6,0,0.3,0.24,0.7,0,4,0,0.42,0,0.07,0,none,0.545,0,0,1,0.31,0.78,0,fail,none,fail,0,TLS 1.1,3,0,0,0,0,0.72,invalid_chain,0.07,0.105,0,1,2,Spam
0,0.51,0,0.015,1,0,0,0.015,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.035,0.0,NULL,0,0,0.82,0,0,0.85,0,0.12,0.09,0.88,0,2,0,0.18,0,0.015,0,none,0.502,0,1,0,0.22,0.94,0,pass,pass,pass,1,TLS 1.3,1,0,0,0,0,0.92,valid,0.01,0.025,0,1,2,Spam
0,0.37,0,0.14,0,0,0,0.085,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,2,0.17,0.0,NULL,0,0,0.47,0,1,0.5,0,0.4,0.31,0.6,0,7,0,0.62,0,0.14,1,none,0.585,1,1,1,0.41,0.62,0,fail,fail,fail,0,TLS 1.0,6,1,2,0,0,0.48,self_signed,0.14,0.18,0,1,2,Spam
0,0.45,1,0.06,1,0,0,0.04,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.09,0.0,NULL,0,0,0.68,0,0,0.72,0,0.24,0.19,0.76,0,3,0,0.38,0,0.06,0,none,0.535,0,1,1,0.27,0.82,0,pass,none,pass,1,TLS 1.3,2,0,0,0,0,0.78,valid,0.04,0.08,0,1,2,Spam
0,0.4,0,0.1,0,0,0,0.06,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,2,0.125,0.0,NULL,1,0,0.53,0,1,0.57,0,0.33,0.27,0.67,0,5,0,0.5,1,0.1,1,none,0.56,1,0,1,0.34,0.74,0,softfail,fail,softfail,1,TLS 1.2,4,0,0,0,0,0.64,expired,0.1,0.13,0,1,2,Spam
0,0.48,0,0.045,1,0,0,0.03,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.075,0.0,NULL,0,0,0.74,0,0,0.78,0,0.2,0.15,0.8,0,3,0,0.3,0,0.045,0,none,0.52,0,1,1,0.26,0.88,0,pass,pass,pass,1,TLS 1.3,2,0,0,0,0,0.84,valid,0.025,0.06,1,1,2,Spam
0,0.34,0,0.16,0,0,0,0.09,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,3,0.19,0.0,NULL,0,0,0.44,0,1,0.47,0,0.44,0.34,0.56,0,8,0,0.68,0,0.16,1,none,0.59,1,1,0,0.43,0.58,0,neutral,none,neutral,1,TLS 1.1,7,1,1,0,0,0.52,mismatch,0.16,0.19,0,1,2,Spam
0,0.46,0,0.055,0,0,0,0.045,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.095,0.0,NULL,1,0,0.6,0,0,0.64,0,0.26,0.21,0.74,0,4,0,0.44,0,0.055,0,none,0.55,0,1,1,0.3,0.8,0,fail,none,fail,0,TLS 1.2,3,0,0,0,0,0.7,invalid_chain,0.055,0.1,0,1,2,Spam
0,0.5,0,0.025,1,0,0,0.02,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.055,0.0,NULL,0,0,0.8,0,0,0.83,0,0.14,0.11,0.86,0,1,0,0.22,0,0.025,0,none,0.51,0,0,0,0.24,0.91,0,pass,pass,pass,1,TLS 1.3,1,0,0,0,0,0.9,valid,0.015,0.04,0,1,2,Spam
0,0.41,0,0.085,0,0,0,0.062,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,2,0.135,0.0,NULL,0,0,0.515,0,1,0.55,0,0.35,0.275,0.65,0,6,0,0.52,1,0.085,1,none,0.565,1,1,1,0.37,0.7,0,softfail,fail,softfail,1,TLS 1.2,5,1,1,0,0,0.58,expired,0.085,0.125,0,1,2,Spam
0,0.44,0,0.065,1,0,0,0.04,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.085,0.0,NULL,0,0,0.66,0,0,0.7,0,0.25,0.195,0.75,0,3,0,0.36,0,0.065,0,none,0.532,0,1,1,0.28,0.84,0,pass,none,pass,1,TLS 1.3,2,0,0,0,0,0.8,valid,0.04,0.075,1,1,2,Spam
0,0.38,0,0.105,0,0,0,0.07,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,2,0.155,0.0,NULL,1,0,0.495,0,1,0.525,0,0.37,0.295,0.63,0,7,0,0.56,0,0.105,1,none,0.575,1,0,1,0.385,0.66,0,neutral,fail,neutral,1,TLS 1.1,6,0,0,0,0,0.56,mismatch,0.105,0.145,0,1,2,Spam
0,0.47,0,0.035,1,0,0,0.025,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.065,0.0,NULL,0,0,0.76,0,0,0.79,0,0.17,0.135,0.83,0,2,0,0.26,0,0.035,0,none,0.512,0,1,0,0.23,0.89,0,pass,pass,pass,1,TLS 1.3,1,0,0,0,0,0.86,valid,0.02,0.05,0,1,2,Spam
0,0.42,0,0.075,0,0,0,0.058,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,2,0.12,0.0,NULL,0,0,0.54,0,1,0.58,0,0.32,0.255,0.68,0,5,0,0.46,1,0.075,0,none,0.55,0,1,1,0.32,0.76,0,fail,none,fail,0,TLS 1.2,4,1,1,0,0,0.62,self_signed,0.075,0.11,0,1,2,Spam
0,0.49,0,0.02,1,0,0,0.018,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.045,0.0,NULL,0,0,0.81,0,0,0.84,0,0.13,0.105,0.87,0,1,0,0.2,0,0.02,0,none,0.507,0,0,1,0.21,0.93,0,pass,pass,pass,1,TLS 1.3,1,0,0,0,0,0.91,valid,0.01,0.03,0,1,2,Spam
